ID_Tiket,Tanggal_Penerbangan,Rute,Jarak_km,Cuaca_Keberangkatan,Status_Penerbangan,Waktu_Delay_Menit,Kelas_Kabin,Akses_Lounge,Berat_Bagasi_kg,Harga_Tiket_IDR,Rating_Kepuasan
TKT-3471172,2025-06-13,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,16,828000,9
TKT-8405464,2025-09-08,Jakarta - Medan (CGK-KNO),1400,Hujan Sedang,Delayed,83,Economy,Tidak,5,1680000,5
TKT-5046612,2026-04-22,Bali - Lombok (DPS-LOP),120,Hujan Sedang,On Time,0,Business,Ya,34,504000,10
TKT-9034226,2026-04-09,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,17,1680000,7
TKT-4192759,2025-06-12,Jakarta - Medan (CGK-KNO),1400,Badai Petir,Cancelled,0,Economy,Tidak,7,1680000,3
TKT-1220710,2025-11-22,Jakarta - Makassar (CGK-UPG),1400,Badai Petir,Delayed,230,Economy,Tidak,11,1680000,4
TKT-7094266,2026-04-30,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,15,360000,8
TKT-3233254,2025-10-05,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,7,1176000,8
TKT-8751745,2025-05-25,Surabaya - Bali (SUB-DPS),300,Badai Petir,Delayed,169,Economy,Tidak,17,360000,2
TKT-7083430,2025-12-19,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,8,144000,8
TKT-8589873,2025-07-01,Surabaya - Bali (SUB-DPS),300,Hujan Sedang,Delayed,51,Economy,Tidak,13,360000,8
TKT-5095520,2026-01-17,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,17,1680000,9
TKT-3387063,2026-03-02,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,5,1680000,7
TKT-4430501,2026-03-15,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,14,828000,9
TKT-9730874,2025-07-26,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,12,1176000,7
TKT-3542382,2026-01-31,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,On Time,0,Economy,Tidak,9,1680000,9
TKT-7837298,2025-09-29,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Business,Ya,22,504000,9
TKT-3665975,2026-01-22,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Business,Ya,32,5880000,10
TKT-1119903,2026-04-26,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,6,1680000,9
TKT-7870389,2025-12-06,Jakarta - Makassar (CGK-UPG),1400,Badai Petir,Cancelled,0,Economy,Tidak,15,1680000,3
TKT-3367606,2026-03-07,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,5,828000,9
TKT-4720305,2025-11-13,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,8,1176000,7
TKT-4735496,2025-07-12,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,17,1680000,8
TKT-1383703,2025-12-08,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,18,360000,8
TKT-5368226,2025-06-22,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,8,828000,7
TKT-6373192,2025-10-26,Jakarta - Medan (CGK-KNO),1400,Badai Petir,Cancelled,0,Economy,Tidak,5,1680000,2
TKT-6902088,2025-11-20,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,First Class,Ya,50,5796000,10
TKT-6916344,2026-04-28,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Business,Ya,29,5880000,9
TKT-5729945,2025-08-21,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,Delayed,43,Economy,Tidak,9,1680000,8
TKT-9865441,2025-08-20,Jakarta - Makassar (CGK-UPG),1400,Cerah,Delayed,178,Economy,Tidak,18,1680000,3
TKT-5783128,2025-11-10,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,10,1176000,9
TKT-2731717,2025-09-30,Jakarta - Medan (CGK-KNO),1400,Hujan Sedang,On Time,0,Economy,Tidak,11,1680000,9
TKT-1299664,2025-09-20,Jakarta - Medan (CGK-KNO),1400,Hujan Sedang,Delayed,140,Business,Ya,27,5880000,5
TKT-6864281,2026-04-12,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,9,360000,7
TKT-4804948,2025-07-18,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Business,Ya,20,4116000,9
TKT-7198257,2025-08-18,Jakarta - Makassar (CGK-UPG),1400,Badai Petir,Delayed,219,Business,Ya,21,5880000,4
TKT-5964603,2026-02-07,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,16,1680000,8
TKT-5366731,2026-03-13,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,Delayed,41,Economy,Tidak,14,1680000,7
TKT-6859744,2025-07-14,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Business,Ya,34,4116000,9
TKT-4347539,2026-03-08,Jakarta - Bali (CGK-DPS),980,Cerah,Delayed,180,Business,Ya,24,4116000,5
TKT-5730370,2025-08-10,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,17,360000,9
TKT-6198692,2026-04-30,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Business,Ya,27,504000,8
TKT-4120097,2025-07-14,Surabaya - Bali (SUB-DPS),300,Hujan Sedang,Delayed,108,Economy,Tidak,15,360000,6
TKT-5666807,2025-09-14,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Business,Ya,32,5880000,9
TKT-8394735,2025-10-25,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,18,1176000,9
TKT-4968704,2025-12-05,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,8,1680000,8
TKT-7233179,2025-10-29,Surabaya - Bali (SUB-DPS),300,Cerah,Delayed,59,Economy,Tidak,17,360000,8
TKT-3750425,2025-08-27,Jakarta - Surabaya (CGK-SUB),690,Cerah,Delayed,60,Economy,Tidak,20,828000,7
TKT-2473103,2025-11-20,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,11,1680000,7
TKT-5495195,2026-03-06,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,11,1176000,9
TKT-1762456,2026-02-28,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,7,1680000,7
TKT-8970430,2025-05-19,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,7,1176000,8
TKT-4122206,2026-04-07,Jakarta - Makassar (CGK-UPG),1400,Cerah,Delayed,100,Business,Ya,26,5880000,7
TKT-1146783,2025-09-03,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Business,Ya,24,504000,9
TKT-7090721,2025-08-14,Jakarta - Makassar (CGK-UPG),1400,Badai Petir,Cancelled,0,Economy,Tidak,10,1680000,2
TKT-3994127,2025-12-16,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,10,360000,8
TKT-6341948,2026-03-11,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Business,Ya,32,504000,10
TKT-3923525,2025-08-31,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,9,144000,7
TKT-9778399,2026-03-07,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Business,Ya,27,5880000,10
TKT-5641276,2025-12-02,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Business,Ya,27,504000,8
TKT-1341603,2026-02-06,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,6,1680000,9
TKT-9415659,2025-07-05,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,First Class,Ya,42,1008000,10
TKT-4358208,2025-08-14,Jakarta - Bali (CGK-DPS),980,Badai Petir,Delayed,131,Business,Ya,24,4116000,4
TKT-2825233,2025-12-05,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,13,360000,9
TKT-6473913,2025-09-14,Bali - Lombok (DPS-LOP),120,Hujan Sedang,Delayed,147,Economy,Tidak,13,144000,3
TKT-1300233,2025-06-13,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,10,1176000,8
TKT-9683477,2025-05-21,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Business,Ya,24,1260000,8
TKT-9998196,2025-09-06,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,10,828000,9
TKT-8078871,2025-12-19,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Business,Ya,24,4116000,10
TKT-3029088,2026-02-07,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,9,1680000,7
TKT-4641570,2025-08-04,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,11,828000,8
TKT-5346047,2025-11-30,Jakarta - Surabaya (CGK-SUB),690,Hujan Sedang,On Time,0,Economy,Tidak,9,828000,7
TKT-9808728,2026-01-16,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Business,Ya,21,2898000,10
TKT-3797632,2025-05-28,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,13,144000,9
TKT-8129856,2025-12-02,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,10,144000,9
TKT-2573781,2025-05-08,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,6,360000,9
TKT-4804674,2025-06-10,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Business,Ya,23,5880000,8
TKT-6783772,2025-12-23,Surabaya - Bali (SUB-DPS),300,Badai Petir,Cancelled,0,Economy,Tidak,10,360000,1
TKT-1860180,2026-04-21,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,9,144000,8
TKT-3773271,2025-12-26,Jakarta - Medan (CGK-KNO),1400,Badai Petir,Cancelled,0,Business,Ya,35,5880000,2
TKT-9247984,2026-01-14,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Business,Ya,26,2898000,8
TKT-4729870,2025-12-19,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,11,1680000,8
TKT-5135963,2025-07-28,Jakarta - Surabaya (CGK-SUB),690,Hujan Sedang,Delayed,43,Economy,Tidak,5,828000,8
TKT-7406114,2025-05-30,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,18,1176000,9
TKT-6321395,2026-03-19,Surabaya - Bali (SUB-DPS),300,Hujan Sedang,Delayed,121,Economy,Tidak,19,360000,3
TKT-9368760,2026-01-17,Surabaya - Bali (SUB-DPS),300,Hujan Sedang,On Time,0,Economy,Tidak,12,360000,9
TKT-6478128,2026-04-07,Jakarta - Makassar (CGK-UPG),1400,Badai Petir,Delayed,219,Business,Ya,29,5880000,5
TKT-3831475,2025-06-26,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Business,Ya,32,1260000,8
TKT-7724555,2025-06-29,Surabaya - Bali (SUB-DPS),300,Badai Petir,Cancelled,0,Economy,Tidak,6,360000,2
TKT-5398684,2026-02-13,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,16,828000,7
TKT-8492912,2025-12-31,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,19,144000,9
TKT-8486128,2026-03-09,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,5,828000,7
TKT-5157325,2025-09-02,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,19,1680000,8
TKT-9524370,2025-12-23,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,14,1680000,8
TKT-9190650,2025-10-13,Jakarta - Makassar (CGK-UPG),1400,Badai Petir,Cancelled,0,Economy,Tidak,8,1680000,3
TKT-3779999,2026-04-26,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,6,144000,7
TKT-4597093,2025-07-23,Jakarta - Medan (CGK-KNO),1400,Badai Petir,Delayed,101,Economy,Tidak,5,1680000,4
TKT-6250946,2025-05-09,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,8,828000,8
TKT-9548872,2026-01-08,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,11,144000,7
TKT-2834291,2026-01-13,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,12,1176000,8
TKT-9365788,2025-08-01,Jakarta - Surabaya (CGK-SUB),690,Badai Petir,Delayed,92,Business,Ya,23,2898000,7
TKT-3976521,2025-05-15,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,12,144000,7
TKT-3403339,2025-07-07,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,6,144000,9
TKT-2579456,2025-07-14,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,17,1680000,7
TKT-7958218,2025-07-22,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,18,144000,8
TKT-5319058,2026-04-01,Jakarta - Surabaya (CGK-SUB),690,Badai Petir,Cancelled,0,Economy,Tidak,17,828000,3
TKT-5598357,2025-12-17,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,18,1680000,8
TKT-3793032,2025-12-22,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,8,1680000,8
TKT-2719287,2026-04-28,Surabaya - Bali (SUB-DPS),300,Hujan Sedang,On Time,0,Economy,Tidak,19,360000,7
TKT-1276827,2026-01-11,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,Delayed,64,Economy,Tidak,14,1680000,4
TKT-7246692,2025-05-17,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Business,Ya,25,2898000,9
TKT-3469451,2025-05-29,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,First Class,Ya,45,5796000,10
TKT-7437543,2025-10-20,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,14,828000,7
TKT-3212114,2025-09-23,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,16,828000,9
TKT-6914609,2026-04-22,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,13,360000,8
TKT-5805631,2025-09-22,Jakarta - Surabaya (CGK-SUB),690,Hujan Sedang,On Time,0,Economy,Tidak,15,828000,9
TKT-9455148,2025-07-05,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,18,1176000,9
TKT-3111031,2025-06-25,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Business,Ya,32,1260000,8
TKT-5050576,2025-11-20,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Business,Ya,32,5880000,8
TKT-1536177,2026-04-24,Jakarta - Makassar (CGK-UPG),1400,Cerah,Delayed,169,Business,Ya,22,5880000,3
TKT-7855522,2026-02-14,Surabaya - Bali (SUB-DPS),300,Hujan Sedang,Delayed,90,First Class,Ya,33,2520000,8
TKT-4485910,2026-04-11,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,20,828000,9
TKT-3518067,2025-06-20,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,11,828000,7
TKT-6872283,2025-06-02,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,16,828000,8
TKT-9292785,2025-08-13,Bali - Lombok (DPS-LOP),120,Badai Petir,Cancelled,0,Business,Ya,25,504000,2
TKT-8712699,2025-05-19,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,19,144000,9
TKT-5376321,2025-07-18,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Business,Ya,32,4116000,9
TKT-9923401,2025-06-28,Jakarta - Surabaya (CGK-SUB),690,Hujan Sedang,Delayed,126,Economy,Tidak,20,828000,3
TKT-4427662,2025-06-30,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Business,Ya,24,2898000,9
TKT-3966003,2026-03-31,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Business,Ya,20,4116000,10
TKT-2873198,2025-11-25,Jakarta - Makassar (CGK-UPG),1400,Badai Petir,Delayed,111,Economy,Tidak,17,1680000,4
TKT-6446425,2026-02-07,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,17,1680000,7
TKT-5875607,2025-12-09,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,9,144000,9
TKT-3814853,2026-03-16,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,13,828000,7
TKT-2167158,2026-04-12,Jakarta - Medan (CGK-KNO),1400,Hujan Sedang,On Time,0,Economy,Tidak,12,1680000,7
TKT-7666231,2025-06-23,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,14,1680000,8
TKT-9224093,2026-03-17,Bali - Lombok (DPS-LOP),120,Cerah,Delayed,149,Economy,Tidak,5,144000,2
TKT-2348402,2025-11-07,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,11,828000,8
TKT-6084741,2026-03-09,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,13,828000,9
TKT-2672152,2025-06-25,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,20,144000,9
TKT-8156247,2025-12-17,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,5,1680000,9
TKT-7763622,2025-10-26,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,13,1680000,7
TKT-1914478,2025-12-27,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,11,1680000,9
TKT-8949785,2025-06-28,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Business,Ya,34,4116000,10
TKT-3931004,2026-03-01,Jakarta - Surabaya (CGK-SUB),690,Cerah,Delayed,116,Economy,Tidak,15,828000,4
TKT-3831022,2025-09-04,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Business,Ya,25,5880000,8
TKT-1199422,2025-06-19,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Business,Ya,31,5880000,9
TKT-8179741,2025-12-28,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,9,828000,8
TKT-8445840,2026-04-30,Surabaya - Bali (SUB-DPS),300,Badai Petir,Delayed,170,Economy,Tidak,11,360000,4
TKT-9100571,2025-10-10,Jakarta - Medan (CGK-KNO),1400,Hujan Sedang,Delayed,169,Economy,Tidak,18,1680000,2
TKT-8830681,2026-01-19,Jakarta - Makassar (CGK-UPG),1400,Badai Petir,Delayed,234,Business,Ya,21,5880000,4
TKT-9939046,2025-12-16,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,20,144000,8
TKT-1425783,2025-12-28,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,16,1176000,8
TKT-9767553,2025-11-20,Bali - Lombok (DPS-LOP),120,Hujan Sedang,Delayed,122,Economy,Tidak,5,144000,4
TKT-4756768,2025-08-03,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,10,1680000,7
TKT-2375864,2026-04-03,Jakarta - Medan (CGK-KNO),1400,Hujan Sedang,On Time,0,Economy,Tidak,12,1680000,8
TKT-5071080,2025-10-05,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Business,Ya,32,504000,8
TKT-5410046,2026-05-02,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,On Time,0,Economy,Tidak,6,1680000,8
TKT-3692741,2025-09-23,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,11,828000,7
TKT-4371915,2025-10-14,Surabaya - Bali (SUB-DPS),300,Badai Petir,Delayed,85,Economy,Tidak,13,360000,5
TKT-8077221,2026-02-03,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,17,144000,7
TKT-9483147,2025-11-15,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,20,1680000,8
TKT-2364330,2025-08-17,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,20,1680000,9
TKT-9512372,2026-03-13,Surabaya - Bali (SUB-DPS),300,Hujan Sedang,Delayed,41,Economy,Tidak,15,360000,6
TKT-8964397,2026-03-24,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,11,1680000,7
TKT-9002936,2025-12-10,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,15,144000,8
TKT-9514732,2025-11-13,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,15,144000,9
TKT-3795624,2026-01-07,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,18,144000,8
TKT-8143530,2025-11-22,Surabaya - Bali (SUB-DPS),300,Hujan Sedang,On Time,0,First Class,Ya,32,2520000,10
TKT-7538789,2026-02-12,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Business,Ya,31,5880000,9
TKT-8559713,2026-03-02,Surabaya - Bali (SUB-DPS),300,Hujan Sedang,Delayed,167,Economy,Tidak,6,360000,3
TKT-8086164,2026-03-14,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,17,1680000,7
TKT-7741622,2025-10-13,Bali - Lombok (DPS-LOP),120,Hujan Sedang,On Time,0,Economy,Tidak,18,144000,7
TKT-6518776,2025-11-15,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Business,Ya,27,504000,9
TKT-2491457,2025-06-05,Bali - Lombok (DPS-LOP),120,Hujan Sedang,On Time,0,Economy,Tidak,12,144000,7
TKT-3761342,2025-11-20,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,14,1680000,9
TKT-6400106,2025-09-25,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,Delayed,74,Economy,Tidak,17,1680000,5
TKT-1356851,2025-07-19,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Business,Ya,22,2898000,8
TKT-3815291,2026-01-20,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,6,1176000,7
TKT-7812225,2025-08-17,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,5,144000,9
TKT-9290990,2026-02-21,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,7,1680000,8
TKT-2047377,2025-11-05,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,14,144000,7
TKT-4401792,2025-10-29,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,16,1176000,7
TKT-8784576,2025-07-06,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Business,Ya,35,1260000,8
TKT-4566855,2026-01-28,Surabaya - Bali (SUB-DPS),300,Hujan Sedang,Delayed,126,Economy,Tidak,9,360000,4
TKT-2939048,2026-04-13,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,20,1680000,9
TKT-5966366,2026-01-12,Surabaya - Bali (SUB-DPS),300,Cerah,Delayed,105,Economy,Tidak,5,360000,6
TKT-4392472,2025-07-29,Jakarta - Makassar (CGK-UPG),1400,Badai Petir,Delayed,104,Economy,Tidak,5,1680000,5
TKT-5575320,2026-01-10,Jakarta - Bali (CGK-DPS),980,Badai Petir,Cancelled,0,Economy,Tidak,15,1176000,3
TKT-1500304,2025-06-13,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Business,Ya,29,5880000,8
TKT-7851032,2025-07-22,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,17,144000,8
TKT-4232534,2025-09-15,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,11,144000,9
TKT-7931114,2025-06-20,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,14,144000,9
TKT-2113736,2026-02-22,Jakarta - Surabaya (CGK-SUB),690,Hujan Sedang,On Time,0,Economy,Tidak,5,828000,7
TKT-6838731,2025-07-06,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Business,Ya,28,504000,10
TKT-2408996,2026-05-02,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,16,828000,7
TKT-5864862,2025-06-20,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,6,1680000,8
TKT-2179726,2026-02-19,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,13,1680000,8
TKT-8583984,2025-06-16,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,20,1176000,7
TKT-3368783,2026-04-01,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,14,1176000,7
TKT-6933633,2025-09-06,Jakarta - Bali (CGK-DPS),980,Hujan Sedang,On Time,0,Economy,Tidak,20,1176000,9
TKT-3941024,2025-12-03,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,18,828000,8
TKT-3774879,2026-02-01,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,17,1680000,7
TKT-8717320,2026-03-18,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,13,1680000,8
TKT-7903653,2026-01-15,Jakarta - Bali (CGK-DPS),980,Cerah,Delayed,127,Economy,Tidak,9,1176000,4
TKT-9262315,2025-08-14,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,Delayed,32,Business,Ya,28,5880000,9
TKT-6599952,2025-06-16,Jakarta - Surabaya (CGK-SUB),690,Hujan Sedang,On Time,0,Economy,Tidak,11,828000,9
TKT-1389299,2025-08-31,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,14,1176000,8
TKT-8753550,2026-02-28,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,19,1176000,8
TKT-4623749,2025-11-29,Jakarta - Surabaya (CGK-SUB),690,Hujan Sedang,On Time,0,Economy,Tidak,10,828000,8
TKT-1979480,2025-11-14,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,10,1680000,7
TKT-3297725,2025-05-22,Surabaya - Bali (SUB-DPS),300,Hujan Sedang,On Time,0,Economy,Tidak,19,360000,7
TKT-9099134,2025-09-30,Jakarta - Surabaya (CGK-SUB),690,Hujan Sedang,On Time,0,Business,Ya,33,2898000,9
TKT-5951639,2025-11-19,Jakarta - Medan (CGK-KNO),1400,Badai Petir,Cancelled,0,Economy,Tidak,6,1680000,3
TKT-3028731,2026-04-13,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,20,1176000,7
TKT-1895992,2025-07-11,Bali - Lombok (DPS-LOP),120,Badai Petir,Delayed,135,Economy,Tidak,16,144000,2
